order_id,product_id,product_name,category,price,quantity,order_date,customer_id,marketplace,order_status,payment_method,shipment_cost,city,state
1bb767c6-aefb-420a-b864-3b6c09fe5431,3753,better,Beauty,101.43,5,2022-12-27,565,eBay,Cancelled,Bank Transfer,9.67,North Stephanie,Mississippi
b5551a6c-4e4f-45ec-add8-bfbf82e52242,9325,near,Clothing,142.45,8,2024-05-20,202,Amazon,Delivered,Bank Transfer,9.24,New Linda,Indiana
0e9ae731-0757-43e7-b676-2400146c92c5,8818,often,Toys,475.40,8,2021-11-09,9769,eBay,Delivered,PayPal,11.20,Reginaldview,Tennessee
057fa350-0ec8-477f-854d-4f683b2110c9,9154,current,Books,268.52,2,2022-01-14,3346,Olist,Pending,Bank Transfer,24.30,Nancyview,Rhode Island
741b9cb7-792f-40dd-adda-62ae1bf4633e,2014,report,Clothing,204.48,10,2024-03-01,9257,Amazon,Cancelled,PayPal,15.29,Alyssastad,Colorado
6791b15d-1c49-4ee1-bea8-63ec9b4a714e,9008,concern,Toys,349.65,9,2024-04-09,349,eBay,Cancelled,PayPal,49.58,South Timothy,Florida
049e47f7-bd4c-4968-adc3-11e98f5305eb,6361,area,Books,329.38,4,2022-11-29,8407,eBay,Cancelled,Credit Card,12.93,Donaldstad,Wyoming
ebcb412d-30eb-4fdc-9830-4fb06882ecb3,3477,wear,Furniture,434.33,8,2024-08-30,5928,Amazon,Cancelled,Bank Transfer,14.83,East Brittanymouth,Arizona
9d484c53-3062-4f15-b6bb-6d05988fc03d,3569,remain,Books,206.05,6,2023-11-06,7699,Amazon,Pending,PayPal,8.64,West Melissamouth,Minnesota
dcb9fc9a-a6d4-44b9-98fd-d3973d1cac2f,6709,describe,Electronics,82.26,6,2024-07-28,122,Olist,Delivered,Credit Card,22.84,Meganfort,South Carolina
c03d794e-aab5-499b-af68-31a20013077a,6314,arrive,Books,469.52,4,2023-11-27,4984,Amazon,Pending,Bank Transfer,31.30,Lake Terrymouth,Nevada
18d9babe-2b07-4d53-8a07-1cf84e5ac526,5949,smile,Beauty,477.15,5,2022-11-26,71,Olist,Pending,PayPal,33.85,Port Joseph,Louisiana
e08a07c7-0884-4a29-bf0d-180abb1b6982,5820,save,Beauty,233.99,8,2023-09-30,1107,Olist,Cancelled,PayPal,25.69,Ruizfurt,Alaska
1380b0ef-2b18-40c7-951f-ea2f7d320b18,8206,structure,Electronics,482.15,4,2022-01-22,7004,Olist,Cancelled,PayPal,43.09,North Nancyshire,North Dakota
9a4a76ec-fed4-46c5-a786-8a80e664ba63,2216,throughout,Books,489.01,4,2023-09-09,9300,Olist,Cancelled,Credit Card,44.04,Thomasville,Nebraska
091c4d61-320e-4b69-99e0-b1a7fb7fda6d,1986,place,Beauty,218.80,9,2023-07-04,151,eBay,Delivered,Credit Card,19.76,Raymondside,Indiana
20578255-7bc6-4cd4-8b06-75895767e64e,6148,position,Furniture,394.08,9,2024-07-13,3297,Olist,Delivered,PayPal,48.07,Mckenziebury,West Virginia
af03b380-20ff-4c75-aa20-8020f936ae29,6138,address,Clothing,493.50,1,2023-09-25,9870,Olist,Pending,Bank Transfer,26.45,Amandatown,Delaware
e5c4fd35-a583-40a8-bb0c-859adfef9d47,8477,draw,Beauty,409.60,3,2024-09-29,5146,eBay,Cancelled,Bank Transfer,47.89,Scottchester,Florida
750fe590-076d-411f-ba75-6233a0579dad,6019,big,Toys,209.00,8,2022-01-21,9918,Amazon,Delivered,Bank Transfer,36.25,Kylestad,Georgia
c7f20019-82b4-4ba9-ba58-debe5fa67199,7352,your,Toys,132.38,7,2024-09-18,728,Amazon,Cancelled,PayPal,46.21,Jacobmouth,Ohio
49305adc-dcd0-4384-b795-1af79f2d9694,7781,old,Electronics,359.21,8,2024-08-16,3071,Olist,Delivered,PayPal,33.93,Cherylport,Wyoming
866f684d-7034-4bdc-a28e-61c0304c1057,5467,discover,Books,367.60,3,2023-04-02,1054,Amazon,Delivered,Bank Transfer,31.15,Rochaville,North Carolina
bb87d313-d14e-460f-954b-7978027d76b1,9787,many,Books,59.33,10,2024-02-02,4280,Amazon,Pending,Credit Card,23.10,East Kyleside,Nebraska
7d347a5d-e5ca-4595-b82a-c6025cb5700b,2267,until,Toys,468.78,8,2023-01-02,9695,Olist,Delivered,Credit Card,14.71,North Chad,Washington
0076789b-0525-465f-acb4-e81cee3facab,9501,Congress,Toys,344.29,9,2021-11-06,4613,eBay,Cancelled,PayPal,11.13,Lake Robinview,South Carolina
6c042e06-8acc-448d-8d55-9494aab82bf7,7450,crime,Beauty,375.55,5,2024-07-21,1215,eBay,Pending,Credit Card,10.88,Christopherport,Kentucky
db285383-e73f-4683-be28-ecd4ffd584d9,1925,become,Electronics,421.97,10,2023-07-07,9299,Olist,Delivered,PayPal,45.19,Brendashire,Virginia
2c3cb045-bc20-41c2-9eb6-2ed7d198524c,4671,drop,Electronics,159.61,4,2023-09-01,3985,eBay,Cancelled,PayPal,34.26,East Juliefurt,Illinois
ac21a144-52fe-4df0-909d-a4c81eedc68e,2779,plant,Beauty,175.01,5,2023-07-15,9260,Olist,Cancelled,PayPal,18.30,Samuelville,Utah
57ca6913-a1e6-4ddc-b125-b3851bf539e5,3453,which,Books,309.01,7,2024-05-18,6783,eBay,Delivered,Credit Card,39.06,Lauratown,Nebraska
3516be56-a787-40be-8bd3-c8f03d098341,6805,by,Books,32.81,8,2022-05-04,3111,eBay,Pending,Bank Transfer,11.99,Kathryntown,Oklahoma
e6709647-0617-4af6-b585-1a3c4abfb3f5,4779,beyond,Furniture,237.64,5,2024-03-29,8886,Olist,Delivered,PayPal,8.47,Newmanfort,Florida
54062bc2-d9d5-4fbc-a9cc-db4ba8231b32,9818,sound,Beauty,392.86,2,2024-05-25,5379,Olist,Pending,Credit Card,44.76,Cunninghamtown,Illinois
a5786b95-6a3a-4c5a-9123-9a62fbf9bf16,1673,economy,Furniture,413.43,9,2023-10-21,4376,Olist,Cancelled,Credit Card,14.85,New Dustin,Florida
17c5a189-7ac3-42be-89a7-18f25d442611,6556,red,Toys,475.81,6,2023-07-05,2059,Olist,Pending,Bank Transfer,8.65,Grayview,Mississippi
7c7252f3-4192-443b-8e4b-914c9fdbcab8,6351,prove,Beauty,441.44,10,2023-09-09,111,eBay,Delivered,Bank Transfer,29.41,Matthewfurt,Virginia
5092a352-c68b-4fa3-b507-1360c2b79113,9539,call,Toys,389.73,4,2024-02-18,5769,Olist,Delivered,PayPal,33.99,Harrishaven,Pennsylvania
6670af3f-356d-4a02-90c4-a73c35e2f701,5863,would,Electronics,443.70,6,2024-01-06,1873,Olist,Cancelled,Bank Transfer,42.00,Lake Jacobside,California
d8260201-dc1d-4deb-a3d7-0c2609fc49ee,4562,increase,Beauty,360.87,5,2024-04-03,9705,Olist,Delivered,PayPal,40.63,Port Laurenmouth,Georgia
5cc04c98-5954-4160-9806-c2bec4d1461c,3325,other,Books,372.89,10,2022-07-13,406,Olist,Delivered,PayPal,12.48,Karlborough,Idaho
ba795534-d876-4863-93b1-dc35be388f7d,9093,since,Books,175.37,3,2022-11-07,3273,Amazon,Cancelled,PayPal,22.68,Adrianton,Alabama
e3c937f9-aa27-4636-b252-86ec86c65618,7717,happen,Furniture,177.98,5,2023-05-08,9238,Amazon,Delivered,Bank Transfer,23.67,East Andre,Illinois
5d9962a0-902d-46fd-bd80-61d3da01d843,3633,people,Electronics,303.11,4,2022-12-17,6962,eBay,Cancelled,Credit Card,18.65,Tamaraburgh,West Virginia
c14fa394-0263-43c5-9bc4-610ffb46aac8,8897,improve,Furniture,90.87,2,2023-11-16,6745,Olist,Pending,PayPal,17.29,Lake Jake,Oregon
137c9d08-8864-4483-a5ad-8e3b46bb8c72,6250,produce,Electronics,187.85,9,2021-12-10,9490,eBay,Delivered,Bank Transfer,18.97,Lake Nicholas,Washington
9c1c2c5d-1856-46b4-a874-6df16c812867,8811,school,Furniture,153.98,9,2024-06-16,3594,eBay,Pending,PayPal,23.47,Beckyhaven,Maine
c6ba28ba-a817-44d1-b533-8798819dedea,9075,class,Electronics,185.47,5,2022-01-13,6740,eBay,Delivered,PayPal,47.04,South Rodneyberg,Idaho
b9177ff0-1b60-4bf2-822e-82fd589a10b7,4826,article,Electronics,233.66,2,2022-07-19,7109,eBay,Pending,Credit Card,19.48,Woodwardton,New York
56650b52-355e-413b-9530-330a697d8e27,7039,guy,Furniture,192.92,5,2022-06-24,3416,Olist,Cancelled,Bank Transfer,34.88,Cindyview,Utah
ede2e428-f751-4dd6-96a2-e11553d93734,4172,be,Electronics,105.00,2,2023-07-28,7174,Olist,Pending,Credit Card,13.94,Lake Tyler,Illinois
46251d6e-f9bb-4797-aee2-ef0fbdaaac31,5080,unit,Books,81.47,5,2024-09-21,726,Amazon,Cancelled,Bank Transfer,44.98,Adkinsville,Wisconsin
c2180def-3b6b-4c4c-80bb-c3c2a66f94b7,2566,Republican,Clothing,418.42,1,2024-09-17,964,Amazon,Delivered,Credit Card,49.20,North Tracy,Idaho
2e3cb54d-668b-47ff-a6c7-5d1e1604b39b,1450,system,Beauty,496.86,1,2022-07-28,666,Amazon,Cancelled,Bank Transfer,34.84,East Nicole,Oklahoma
749d8a2c-7c75-4afc-a484-9bffff2d3e55,7987,young,Toys,334.50,8,2024-06-01,9724,Olist,Delivered,PayPal,8.10,Victorport,Oklahoma
b14b162d-ddd4-4e9d-aa9a-5dc7df5d86e0,9773,hard,Furniture,256.96,6,2023-07-29,4096,Olist,Delivered,Bank Transfer,20.60,South Nicole,Arkansas
6147c459-37e3-4a92-99ae-635f9b7295e8,6120,question,Clothing,71.81,5,2022-02-22,5304,eBay,Delivered,PayPal,8.22,Charlesberg,Montana
4113ba0b-55bf-453f-ab41-712052578ec8,9155,military,Beauty,255.26,4,2022-01-06,2953,eBay,Cancelled,Bank Transfer,15.26,Port Leeside,Washington
4b5bb1b0-715e-4027-be0c-32a8ea452466,8365,final,Furniture,458.16,2,2023-05-22,4826,eBay,Pending,PayPal,40.78,Seanshire,Oregon
d590e4ad-7673-4270-8531-5fb13ce3121b,2780,rich,Beauty,205.25,4,2022-08-20,7190,eBay,Cancelled,Bank Transfer,24.70,Mariaborough,Oregon
7532dfc1-6258-4959-82e7-eb8a509a1470,2017,worry,Furniture,219.17,7,2024-03-02,1418,Amazon,Delivered,Bank Transfer,31.39,North Candice,New York
04c839ba-cb67-4bda-97d7-c4dd1761f4c5,9207,break,Clothing,40.85,9,2024-03-16,9338,Amazon,Pending,PayPal,46.96,New David,South Dakota
90ae5566-adf9-42c5-87b4-56395f8b5ba3,5400,set,Clothing,47.43,4,2023-05-29,1523,Olist,Pending,PayPal,33.76,Jameschester,Kansas
0f62ba41-4f83-491b-8546-11815aa11b9e,9181,discussion,Furniture,251.13,2,2022-04-17,4870,eBay,Pending,Credit Card,10.65,Hatfieldchester,Mississippi
def3b550-55fa-4549-850c-85f15420be45,9249,quality,Toys,120.37,2,2022-04-17,4794,eBay,Cancelled,PayPal,42.34,South Richard,Pennsylvania
7db7979a-e061-449c-bfbf-a3c684d8e478,5910,sure,Toys,286.11,1,2021-11-05,6833,eBay,Pending,Credit Card,19.28,South Roy,New Hampshire
4ab37802-b731-4121-9fdb-60059f8f96f3,2316,can,Beauty,223.43,6,2024-09-18,951,Amazon,Delivered,PayPal,13.17,Rhondamouth,Oregon
6e3ae4eb-441d-4d59-8ec9-82d56e45d571,9407,politics,Electronics,276.29,4,2024-05-01,6930,Amazon,Delivered,PayPal,23.93,Lake Jessicafort,Mississippi
9754a96b-2d2b-48a7-a649-880089f26dcd,6262,standard,Beauty,37.23,10,2023-01-17,7888,eBay,Pending,Bank Transfer,23.40,Keithchester,New Jersey
45af18fa-998a-42e5-991c-a43425290f5e,7085,where,Electronics,215.14,9,2023-04-09,4781,eBay,Delivered,PayPal,11.75,New Nathanport,Oregon
8e3ab10b-de64-42f8-b5fe-8dbca86a54c9,5263,condition,Books,486.19,3,2023-11-11,255,Olist,Cancelled,Credit Card,5.98,North Maureen,Missouri
c3827cd8-4331-4a80-95db-5841e8ad4375,7723,participant,Books,403.71,5,2024-08-01,2133,eBay,Pending,Bank Transfer,31.75,Lake Codyview,Indiana
2580a7e5-12de-4993-b53a-16942db29fba,6192,statement,Electronics,69.41,10,2022-03-30,2390,Amazon,Pending,Credit Card,40.24,Copelandstad,Indiana
839432bd-204b-4692-9f40-ac982e59a114,3581,effort,Clothing,198.87,3,2024-03-13,5669,Amazon,Delivered,Credit Card,18.01,Gregoryland,Arizona
03268253-37d0-416c-919e-17b23575d43f,2172,trade,Electronics,48.57,10,2023-07-27,9551,eBay,Pending,Credit Card,28.03,South Barryborough,Kentucky
66de717d-757b-4c3e-8c56-e1e737efbbc3,6282,need,Beauty,236.97,3,2024-04-08,6641,Amazon,Pending,Credit Card,41.26,Waltersview,Maryland
3e31373a-3ee1-423a-aadd-960e8e726ba8,4942,high,Electronics,144.19,9,2024-05-04,8296,Amazon,Delivered,Credit Card,25.60,Kennethborough,Missouri
97cbd86e-8efb-4fcb-b0e7-50d0f6b332eb,8217,visit,Beauty,41.59,3,2021-11-23,114,Amazon,Pending,PayPal,39.50,Samueltown,West Virginia
a6fc8996-7a9f-4204-80c9-701cd866f5d1,3240,pull,Books,64.53,7,2023-04-25,5529,eBay,Pending,Credit Card,16.54,South Shannonstad,Maine
3ee7f5ec-a15e-4561-b4a1-bacd796f3422,5587,different,Clothing,90.50,2,2022-03-18,9182,eBay,Pending,PayPal,39.82,West Jerry,Kansas
42bd7424-d32d-4254-b1d2-5eca71a62495,2667,around,Clothing,483.76,6,2022-02-19,5723,eBay,Pending,PayPal,14.15,Williamsfort,Maine
401aaa7f-8b3d-4488-8855-e1d1cbcbbc7c,5451,at,Books,482.19,5,2023-10-04,5749,eBay,Cancelled,Credit Card,36.09,Johnmouth,Pennsylvania
c313fda0-c4a7-4070-a048-d672d87312c4,5127,news,Electronics,113.03,4,2022-07-25,3417,Amazon,Delivered,Bank Transfer,32.88,Allenton,New Mexico
c8bdd031-7593-4c08-937d-2b46ed775c2e,4330,challenge,Toys,124.84,1,2023-12-18,4464,Olist,Delivered,Bank Transfer,36.25,Port James,Utah
9d7eb178-0dbe-4f18-a23f-4a4d8a5b125c,7310,read,Electronics,480.37,6,2022-09-15,3392,eBay,Cancelled,Credit Card,23.16,East Carolyn,West Virginia
9cbb06d9-eeda-4039-8038-b9bc3430bab6,9132,story,Furniture,440.66,1,2024-01-17,3198,Amazon,Delivered,Bank Transfer,17.82,Jessicaberg,Vermont
0d5868e6-2865-4300-97e4-9f9917555303,5828,right,Clothing,358.16,8,2023-02-07,7997,eBay,Cancelled,PayPal,45.12,Saraland,Kansas
7a3e9b84-fcbe-49c9-ab29-59c69fcb149c,4515,recognize,Electronics,188.39,5,2023-07-22,534,Olist,Cancelled,Credit Card,17.99,Lake David,Massachusetts
44ab7fc4-53dc-4108-8454-5edfe43e9522,5274,suddenly,Clothing,443.95,2,2024-03-10,3868,eBay,Cancelled,Credit Card,46.34,West Steven,Colorado
5aab45d1-cca3-432a-9477-fffb8f2a875a,3932,avoid,Furniture,401.28,10,2022-12-08,2304,eBay,Pending,Credit Card,23.45,Markshire,Minnesota
82bb0bd0-de29-43e4-8e73-e0a2aa241bf0,4676,issue,Toys,70.55,7,2023-01-31,6643,Olist,Delivered,Bank Transfer,42.72,Torreshaven,Indiana
81a0f0f9-e994-4bc9-af7e-2aa16477f925,5401,shoulder,Beauty,213.89,1,2024-07-06,735,Olist,Delivered,Bank Transfer,8.03,North Joseph,Pennsylvania
8c50ad7c-e9b9-4a22-a597-5c73b07d3946,4898,memory,Furniture,315.23,5,2024-03-02,7449,eBay,Pending,Bank Transfer,31.45,New Anthony,West Virginia
ade86def-31dd-432f-b629-fb949c3b6163,8164,thank,Furniture,428.52,4,2023-02-25,3518,eBay,Cancelled,PayPal,16.50,New Robertaview,Nevada
d5052fbd-5249-4f6e-9fe8-3110416a9bb3,6122,see,Electronics,45.79,7,2024-05-02,4711,Olist,Cancelled,PayPal,33.15,New Davidland,Colorado
8da890e3-6491-46af-8b52-ee2abca62695,4407,from,Furniture,202.39,3,2022-02-03,1356,Olist,Pending,PayPal,18.21,North Kennethfurt,Virginia
1b42b3ed-0644-4234-b2b8-9ea57d16227a,2094,still,Beauty,252.97,2,2022-01-26,4974,Amazon,Pending,Credit Card,13.49,Port Sethside,Virginia
323414c9-5d5a-425f-abd3-8fb7cc9ec3a6,2080,cup,Clothing,456.46,2,2024-01-14,2548,Amazon,Delivered,Credit Card,7.83,Cobbville,West Virginia
78c9ae10-aab8-41ff-9a75-87a0e3e6d10b,1596,or,Electronics,286.26,3,2022-05-22,4516,Amazon,Pending,Bank Transfer,43.82,Barbaraberg,Oregon
5f4ba96e-c1f4-4315-a723-613b9a4b4ebc,8523,but,Clothing,11.36,1,2023-01-02,9353,Amazon,Cancelled,Credit Card,44.75,Smithville,South Dakota
62ccc438-b141-4208-b3fa-4c32f4bc9c5f,4545,each,Clothing,331.21,4,2022-06-10,6980,Olist,Pending,PayPal,32.27,Lake Wendyville,South Dakota
6365b703-ec91-4fdd-875f-68a1451944f7,2272,save,Furniture,174.36,5,2023-07-31,2057,eBay,Pending,Bank Transfer,10.84,West Genechester,Wyoming
4cacbe1a-e1c8-47d6-8bbf-d68ac9368a50,2709,middle,Electronics,336.93,5,2021-11-11,2259,Amazon,Cancelled,Credit Card,27.38,West Rhondastad,Florida
32f360ec-9332-4394-8380-06711b24ff56,8572,each,Beauty,99.55,10,2024-09-23,7757,eBay,Cancelled,Bank Transfer,29.54,Smithshire,South Dakota
0ff55fb4-5442-41f8-8eb2-ad3f0225a8db,5896,above,Toys,67.01,2,2023-03-27,78,Amazon,Cancelled,PayPal,5.14,Mooreton,Rhode Island
8d47572e-cd52-468a-a928-7da00fa734ca,6993,or,Clothing,473.46,8,2022-11-03,1576,Amazon,Delivered,PayPal,6.66,Robinsonborough,Maryland
bcbdcf10-51d3-4475-966c-c37aed2275b5,6932,who,Books,207.62,7,2022-08-12,7917,Olist,Delivered,PayPal,35.95,Port Samantha,Alaska
c73fc849-8386-4b82-89cd-09576266d978,9666,toward,Toys,87.58,5,2021-12-08,2295,Olist,Cancelled,Bank Transfer,10.69,Buchananmouth,Florida
9486cda6-c428-47ff-bfe0-1f8dd238270a,9341,consumer,Books,401.37,6,2024-03-16,9460,Amazon,Cancelled,Bank Transfer,49.39,New Vincentberg,Maine
9d09269a-9eb7-404f-9c60-8bcd86f82ba9,3690,trouble,Clothing,365.48,7,2021-10-19,6139,Olist,Pending,PayPal,10.27,Lake Christopher,Ohio
cea5deac-fffe-4441-8502-8297293543b5,6320,year,Electronics,181.44,7,2022-05-22,7048,eBay,Delivered,Credit Card,46.28,Lake Sarah,Wyoming
33d8211b-624f-4712-a957-abd0f9d04394,6129,glass,Toys,298.67,1,2023-11-10,9979,eBay,Pending,Credit Card,9.58,Nguyenside,Montana
5cdb3d23-7996-4e6f-a6d3-30197296007e,4846,happen,Furniture,223.97,8,2024-05-06,9274,Amazon,Delivered,Credit Card,6.28,North Ryan,North Carolina
cee596a9-4925-4524-8cc5-5fd7a55c2e8e,5444,third,Beauty,23.57,6,2024-07-18,4676,Olist,Pending,Bank Transfer,34.56,Marcusmouth,Louisiana
d729a0c8-5d58-4a5f-b06d-eb9190ce8f34,2219,win,Electronics,290.97,8,2022-04-27,7532,Olist,Delivered,Bank Transfer,5.36,Marcusland,Hawaii
ae9e106e-fd70-4e9d-a91e-2b595d0ac72a,7340,since,Clothing,315.74,10,2024-03-05,3034,eBay,Pending,PayPal,32.49,South Ashley,California
77a5b694-19d8-4e9d-9e46-f7d28cd2cd10,1772,common,Toys,125.54,3,2023-12-24,2814,Amazon,Cancelled,Bank Transfer,14.00,South Stevenside,Tennessee
f4aa3ecc-6153-43d1-856c-5838b2824951,1834,structure,Electronics,35.21,3,2023-12-10,5823,Olist,Pending,Credit Card,22.34,Aaronborough,Pennsylvania
f10bb09a-5c4c-42b0-bd6b-b853a271ee29,5930,series,Toys,215.69,8,2024-07-17,1816,Olist,Cancelled,Credit Card,43.30,Brianburgh,Utah
a06bebed-295d-4b27-b57d-c9f460b57e84,2327,attention,Beauty,185.59,10,2024-07-11,5591,Olist,Delivered,PayPal,25.41,Lake Amandachester,North Carolina
f5db0aa6-1200-48ae-ae1e-715e63a7f892,6745,reveal,Beauty,377.70,2,2023-12-02,9964,Olist,Delivered,Bank Transfer,25.86,Myershaven,Colorado
f87a04bc-36ac-4105-9065-1f3a0bdd9477,6297,feeling,Furniture,454.95,8,2024-06-28,4927,eBay,Delivered,Bank Transfer,33.61,East Nancystad,Alaska
52b5ec8a-d4ec-4084-8e0b-280df71eb458,4638,woman,Clothing,132.39,1,2022-02-01,615,eBay,Pending,PayPal,26.88,Port Caitlinmouth,New Mexico
8c72aa67-02b9-48e2-b533-fab84f690934,4364,parent,Books,119.27,1,2023-12-17,7304,Olist,Cancelled,Bank Transfer,34.19,Clarkland,Idaho
c1c994ac-7510-47b4-8eeb-2f65bccf2aaf,3904,whatever,Electronics,257.74,2,2023-02-16,8955,Olist,Pending,Bank Transfer,12.37,Jeffreyton,Rhode Island
0c3ca8f3-8a44-4910-bdb9-50fa4549bc15,8204,film,Toys,375.58,5,2021-11-23,7628,Olist,Cancelled,Bank Transfer,48.33,New Theresamouth,Texas
734f1dea-63e2-4a63-838c-ad271faaaf20,4779,contain,Toys,392.06,10,2022-04-30,1527,Olist,Delivered,Credit Card,18.84,Davidfurt,Florida
8a08adfd-1f3b-4649-956e-1183929d09c7,3171,face,Electronics,178.99,7,2024-02-23,2192,eBay,Cancelled,PayPal,6.25,Port Jenniferside,Oregon
1e354f9e-3a07-4116-a307-cd544ef2f433,8915,between,Clothing,299.04,10,2022-07-02,700,Olist,Pending,PayPal,49.42,New Robertport,Nebraska
9531311b-e2ae-46c7-bfb4-6415ea32c8c7,6252,feel,Toys,261.44,6,2022-12-16,5708,Amazon,Cancelled,Credit Card,33.26,Phillipsport,Maine
4b084100-b3e9-4f24-bcfc-fc9c072ce774,5338,property,Clothing,475.40,4,2022-09-19,2252,eBay,Cancelled,PayPal,19.52,Port Alicia,Virginia
29dfb1d7-4e62-4cab-bcee-8c3c3dfdeb1b,3469,report,Furniture,407.79,10,2024-02-08,5476,Olist,Delivered,Bank Transfer,35.51,New Antonio,New Hampshire
b2c332bf-b513-48e9-b8e0-cd0a74e29953,5063,field,Clothing,69.81,2,2023-02-16,9773,Amazon,Delivered,PayPal,45.22,West Johnbury,Tennessee
359b6a21-cac4-412b-aef3-7def94d7accc,2636,manager,Books,377.23,6,2023-03-31,1998,eBay,Delivered,Credit Card,48.17,Loweton,Minnesota
65a05229-04cd-4277-8716-e3b78ca35662,1872,evening,Beauty,266.09,5,2024-03-04,574,Olist,Pending,Bank Transfer,5.37,West Thomasstad,South Dakota
f616b3b4-4356-4ffc-8cbe-0f90fad42841,4791,soldier,Furniture,253.82,5,2022-02-23,9106,eBay,Pending,Credit Card,37.08,Gilbertton,Montana
c6a4b98b-efb1-4f63-8ad9-a556e215f4eb,1814,box,Beauty,435.85,5,2023-11-19,6071,eBay,Delivered,Bank Transfer,20.01,New Gregory,Nevada
b7c2be84-acde-4191-a84d-dd8af2451f1e,7280,wish,Books,258.21,7,2022-07-12,4140,Amazon,Pending,PayPal,30.53,Burnettburgh,Louisiana
237c4c02-af97-4931-b2b4-5956ba418c39,3562,we,Books,254.58,10,2023-06-08,2921,eBay,Cancelled,Bank Transfer,13.28,Williamfurt,Iowa
1e1265b8-b89c-47ff-8ce6-19b2f7fedf56,5371,carry,Electronics,440.92,9,2022-07-24,4413,Amazon,Pending,PayPal,37.99,Bensonfurt,South Dakota
00537944-f59f-4cf1-9511-8bbd302c7633,7666,player,Toys,38.99,4,2022-07-01,3927,Olist,Delivered,PayPal,44.67,North Susan,Arizona
f81ae1ad-fd3c-4265-86e2-66b30dfeba15,6886,movie,Beauty,147.28,8,2023-04-30,4116,Olist,Delivered,Bank Transfer,22.77,Bennettberg,Ohio
30e86428-bd5c-4d5d-a8c6-9e98cacf1454,6351,lot,Clothing,288.69,10,2021-12-11,5877,Amazon,Delivered,Credit Card,42.43,Williamsfort,Colorado
94337aed-89b2-4f24-8e3c-f207958f2f16,1507,clearly,Beauty,98.15,5,2022-05-25,7053,Amazon,Pending,PayPal,17.71,East Suestad,Montana
06496d19-eb52-4fd5-8a38-df90bca2b678,9012,minute,Clothing,207.04,9,2023-09-30,3120,Olist,Cancelled,Credit Card,34.66,Chavezville,Maine
f55a8c0f-b1e6-46cf-8236-3bc8befe3ede,2325,few,Furniture,361.71,8,2022-10-16,4471,eBay,Cancelled,Credit Card,27.07,Nicholsview,Maryland
b5ee3d4e-8501-4029-a947-5ff44f09ee36,5399,thousand,Electronics,375.89,10,2024-09-27,3184,Amazon,Delivered,PayPal,45.86,Barbaraville,Rhode Island
958eb723-0884-4028-9e93-1b650428e2cb,5343,ask,Electronics,469.14,1,2022-10-05,2909,Olist,Pending,PayPal,47.22,Julieland,Arizona
f7512352-f4bd-4cac-93de-b17e1eeb323d,9737,cover,Furniture,152.55,9,2024-06-11,1616,Olist,Delivered,Credit Card,14.25,Melaniefurt,Florida
2e3190d2-7098-40c0-930e-ec8517630005,6775,center,Books,32.67,4,2022-10-17,4256,Olist,Delivered,Credit Card,47.37,Riveraton,Massachusetts
78cb038e-d9e6-4cab-afd5-4194f0a5216e,5708,success,Electronics,483.96,6,2024-09-01,2136,Amazon,Cancelled,Bank Transfer,22.65,North Samantha,Illinois
56994f1c-3dbf-4c7e-9123-98090b8ceded,3825,system,Toys,437.64,7,2021-10-25,192,eBay,Delivered,PayPal,44.57,East William,South Dakota
f577d87a-e1e2-4c09-914f-b17580149f56,4578,support,Books,157.60,10,2022-10-24,238,Amazon,Delivered,PayPal,13.33,South Stephanie,Vermont
80912add-8a50-4016-a1d1-ef6668732bd4,1527,across,Furniture,379.68,8,2023-01-20,6557,Amazon,Cancelled,Credit Card,24.55,Mariatown,Michigan
684f7275-59e9-4c22-864d-5549ee8f65f7,8204,very,Furniture,206.94,9,2022-12-27,4238,Olist,Delivered,Credit Card,47.07,North Lisa,Ohio
2e373362-c3db-42ad-ba5a-8c06d015ff02,2482,hope,Toys,121.16,10,2023-11-07,9285,Amazon,Pending,Credit Card,25.27,Williamsfort,Hawaii
d970f96c-ba5b-4a64-93da-653a8cb3c899,5663,garden,Beauty,117.50,1,2023-06-29,1653,Olist,Pending,Bank Transfer,18.07,North Davidside,Utah
9dd283f0-c411-43a9-97de-5e6ffd0d6875,1295,indicate,Books,310.72,5,2024-02-22,3133,Amazon,Cancelled,Credit Card,14.44,Andersonville,Michigan
47b4464d-59af-450b-8a69-0c09cdd8c18b,7851,race,Furniture,100.19,5,2022-10-03,8720,Olist,Pending,Bank Transfer,27.44,Amandabury,Nevada
01665016-56dd-48f6-b066-0e9161a3d9c2,5762,hope,Toys,273.25,5,2024-08-11,9219,eBay,Delivered,PayPal,24.65,New Melanie,Michigan
7ea7f63c-f779-4e39-8896-767a6fe67560,7718,carry,Clothing,19.93,7,2024-01-15,5551,eBay,Pending,Bank Transfer,15.56,East Robertside,North Carolina
e3a85893-9f14-43a2-a8e2-faec103a7d2c,9559,including,Beauty,411.61,4,2023-09-23,2921,Olist,Pending,Bank Transfer,33.28,Shawnfort,Virginia
2540fea4-fca4-4129-9681-9d6972ad0817,4612,behavior,Books,109.33,8,2024-08-27,6097,Olist,Pending,Bank Transfer,27.70,North Lauraland,Rhode Island
df1a2e57-23de-4870-8813-7c89b3e3ff8e,1002,arm,Beauty,253.87,8,2022-06-05,2068,Amazon,Delivered,Credit Card,15.87,South Lance,Hawaii
